name	model_id	stable_id	recipe_revision_sha256	status	n_ops	validate_metadata_ok	scope	elapsed	dependency_cluster	error	graph_shape_hash
mmdet:atss	223	m6376	8ba04fe4b75b48aebbc42c269d807c1b288920b8c43bdfad2aed3f3f6f50c819	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_atss	225	m6469	aad2bf24c2076306f99de57846e75b723a9184e9c37b5e25e753d7848a1bc467	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_atss_atss_r101_fpn_1x_coco	226	m6470	aad2bf24c2076306f99de57846e75b723a9184e9c37b5e25e753d7848a1bc467	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_atss_atss_r50_caffe_fpn_dyhead_1x_coco	227	m6471	c2b048f393fc9643dbac342495884a89c06b5ca9d0000075ae468101c60c9187	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_atss_atss_swin_l_p4_w12_fpn_dyhead_ms_2x_coco	228	m6472	c2b048f393fc9643dbac342495884a89c06b5ca9d0000075ae468101c60c9187	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_atss_r50_fpn_1x	229	m6473	aad2bf24c2076306f99de57846e75b723a9184e9c37b5e25e753d7848a1bc467	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:autoassign	293	m6377	ff8e586d4ec3bda675f75773022de3a5c9c3eaaffe1a2ef5f4c60e17d1d88260	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_autoassign	295	m6475	a7307dfb81a3fd5f999ed3b7e9fdd64913ded910057fbb280dff73157574090c	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_autoassign_autoassign_r50_caffe_fpn_1x_coco	296	m6476	a7307dfb81a3fd5f999ed3b7e9fdd64913ded910057fbb280dff73157574090c	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:boxinst	585	m6378	92e5c79d9fca10603e1d0d2bf23a5eae234341125bfc359ce64a72351b5b2b68	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_boxinst	587	m6478	92e5c79d9fca10603e1d0d2bf23a5eae234341125bfc359ce64a72351b5b2b68	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:bytetrack	615	m6379	d6179c13ce2114af670ce9e056bf3d3a881176237637f1441ba9d7ebd903ad5f	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_bytetrack	617	m6481	d6179c13ce2114af670ce9e056bf3d3a881176237637f1441ba9d7ebd903ad5f	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_cascade_mask_rcnn_r50_fpn_1x	670	m6485	bf030f34269cb0db8b65112d0e604dbf8490e21322c807ee471b122f48f69dfe	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet:cascade_rcnn	675	m6381	bf030f34269cb0db8b65112d0e604dbf8490e21322c807ee471b122f48f69dfe	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_cascade_rcnn	676	m6486	bf030f34269cb0db8b65112d0e604dbf8490e21322c807ee471b122f48f69dfe	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_cascade_rcnn_cascade_mask_rcnn_hrnetv2p_w18_20e_coco	677	m6487	b4e5f58e666abf9c6c167bf9ccec35d950bb7fd73efdd16899b44f481267489f	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_cascade_rcnn_cascade_mask_rcnn_r101_caffe_fpn_1x_coco	678	m6488	bf030f34269cb0db8b65112d0e604dbf8490e21322c807ee471b122f48f69dfe	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_cascade_rcnn_cascade_mask_rcnn_regnetx_1_6gf_fpn_ms_3x_coco	679	m6489	64f69f9b19164bb9f999141b7023b74aa52937dbb5436a56fbabb5b5ae85984d	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_cascade_rcnn_cascade_mask_rcnn_res2net_101_fpn_20e_coco	680	m6490	b1b7d909a98beab1bc0df4274fb96628087cb89219c1cb05e6e406b992bdf6ab	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_cascade_rcnn_cascade_mask_rcnn_s101_fpn_syncbn_backbone_head_ms_1x_coco	681	m6491	51ec287346d6b023b66d5f3693e70b3d5cb0ab88841efebcd400ca5a646fa0ad	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_cascade_rcnn_cascade_mask_rcnn_x101_32x4d_fpn_1x_coco	682	m6492	bf030f34269cb0db8b65112d0e604dbf8490e21322c807ee471b122f48f69dfe	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
mmdet_cascade_rcnn_cascade_rcnn_r50_rfp_1x_coco	683	m6493	157427cbd027d47491f1cf52a386ec87d78a887ca013de3331613151f2200edb	skipped:dependency_unavailable	0	false	forward	0.000	mmdet+mmengine	dependency missing and --no-install-deps set: mmdet, mmengine
